time,afvoer (m3/s),daling gws (m),bodemvocht (mm),neerslagtekort (mm),totaal,grasland,kapitaalintensieve teelten uitgezonderd
2016-08-18,0.92,-0.2584444444444446,140.7196,-29.236300000000007,,,
2016-08-19,0.96,-0.2751111111111113,138.4669,-27.810700000000008,,,
2016-08-20,0.9,-0.3014444444444446,137.7585,-28.93060000000001,,,
2016-08-21,0.94,-0.3067777777777781,136.1458,-29.08030000000001,,,
2016-08-22,0.78,-0.32677777777777794,137.9487,-26.980300000000007,,,
2016-08-23,0.85,-0.32866666666666666,138.1896,-22.880300000000005,,,
2016-08-24,0.83,-0.3414444444444444,134.9472,-18.580300000000005,,,
2016-08-25,0.73,-0.36433333333333323,131.6521,-14.489000000000004,,,
2016-08-26,0.62,-0.36811111111111106,128.5262,-12.521900000000004,,,
2016-08-27,0.64,-0.3698888888888889,126.2921,-9.221900000000005,,,
2016-08-28,0.7,-0.3968888888888889,124.84,-7.702000000000005,,,
2016-08-29,0.72,-0.41666666666666685,122.9503,-5.702000000000005,,,
2016-08-30,0.7,-0.41322222222222227,122.8526,-2.102000000000005,,,
2016-08-31,0.69,-0.4148888888888888,120.9071,1.3973999999999949,,,
2016-09-01,0.58,-0.4262222222222223,118.9154,2.0755999999999952,,,
2016-09-02,0.74,-0.43488888888888894,117.6913,4.520799999999995,,,
2016-09-03,0.66,-0.4320000000000001,117.7946,3.790099999999995,,,
2016-09-04,0.58,-0.4582222222222223,116.2399,5.4207999999999945,,,
2016-09-05,0.73,-0.462888888888889,117.4348,8.420799999999995,,,
2016-09-06,0.76,-0.46433333333333326,115.9563,10.320799999999995,,,
2016-09-07,0.71,-0.4598888888888889,114.8724,13.820799999999995,,,
2016-09-08,0.64,-0.4861111111111111,112.7496,17.020799999999994,,,
2016-09-09,0.65,-0.49711111111111106,110.2424,20.220799999999993,,,
2016-09-10,0.56,-0.5028888888888893,108.8957,23.320799999999995,,,
2016-09-11,0.52,-0.5062222222222225,105.5955,24.720799999999993,,,
2016-09-12,0.62,-0.5156666666666667,104.7604,28.020799999999994,,,
2016-09-13,0.59,-0.5317777777777778,102.7306,31.220799999999993,,,
2016-09-14,0.49,-0.536,100.3598,24.263999999999992,,,
2016-09-15,0.48,-0.5138888888888888,98.1532,27.16399999999999,,,
2016-09-16,0.72,-0.5251111111111111,104.5715,,,,
2016-09-17,0.8,-0.5366666666666666,103.596,28.86399999999999,,,
2016-09-18,,-0.5393333333333333,103.0802,30.56399999999999,,,
2016-09-19,,-0.5698888888888888,101.9279,31.963999999999988,,,
2016-09-20,,-0.5707777777777777,100.9518,34.063999999999986,,,
2016-09-21,0.4,-0.5860000000000002,99.7273,35.858899999999984,,,
2016-09-22,0.6,-0.5915555555555554,98.9198,37.10169999999999,,,
2016-09-23,0.4,-0.6011111111111114,98.2712,39.20169999999999,,,
2016-09-24,0.45,-0.6026666666666666,97.7872,35.92439999999999,,,
2016-09-25,0.46,-0.6046666666666667,96.2847,37.92439999999999,,,
2016-09-26,0.6,-0.6196666666666668,99.7249,39.42439999999999,,,
2016-09-27,0.43,-0.6226666666666668,99.436,41.72439999999999,,,
2016-09-28,0.55,-0.6122222222222224,97.8107,43.36929999999999,,,
2016-09-29,0.5,-0.6303333333333333,95.7096,44.06929999999999,,,
2016-09-30,0.51,-0.6262222222222223,95.9375,44.08209999999999,,,
2016-10-01,,,,,,,
2016-10-02,,,,,,,
2016-10-03,,,,,,,
2016-10-04,,,,,,,
2016-10-05,,,,,,,
2016-10-06,,,,,,,
2016-10-07,,,,,,,
2016-10-08,,,,,,,
2016-10-09,,,,,,,
2016-10-10,,,,,,,
2016-10-11,,,,,,,
2016-10-12,,,,,,,
2016-10-13,,,,,,,
2016-10-14,,,,,,,
2016-10-15,,,,,,,
2016-10-16,,,,,,,
2016-10-17,,,,,,,
2016-10-18,,,,,,,
2016-10-19,,,,,,,
2016-10-20,,,,,,,
2016-10-21,,,,,,,
2016-10-22,,,,,,,
2016-10-23,,,,,,,
2016-10-24,,,,,,,
2016-10-25,,,,,,,
2016-10-26,,,,,,,
2016-10-27,,,,,,,
2016-10-28,,,,,,,
2016-10-29,,,,,,,
2016-10-30,,,,,,,
2016-10-31,,,,,,,
2016-11-01,,,,,,,
2016-11-02,,,,,,,
2016-11-03,,,,,,,
2016-11-04,,,,,,,
2016-11-05,,,,,,,
2016-11-06,,,,,,,
2016-11-07,,,,,,,
2016-11-08,,,,,,,
2016-11-09,,,,,,,
2016-11-10,,,,,,,
2016-11-11,,,,,,,
2016-11-12,,,,,,,
2016-11-13,,,,,,,
2016-11-14,,,,,,,
2016-11-15,,,,,,,
2016-11-16,,,,,,,
2016-11-17,,,,,,,
2016-11-18,,,,,,,
2016-11-19,,,,,,,
2016-11-20,,,,,,,
2016-11-21,,,,,,,
2016-11-22,,,,,,,
2016-11-23,,,,,,,
2016-11-24,,,,,,,
2016-11-25,,,,,,,
2016-11-26,,,,,,,
2016-11-27,,,,,,,
2016-11-28,,,,,,,
2016-11-29,,,,,,,
2016-11-30,,,,,,,
2016-12-01,,,,,,,
2016-12-02,,,,,,,
2016-12-03,,,,,,,
2016-12-04,,,,,,,
2016-12-05,,,,,,,
2016-12-06,,,,,,,
2016-12-07,,,,,,,
2016-12-08,,,,,,,
2016-12-09,,,,,,,
2016-12-10,,,,,,,
2016-12-11,,,,,,,
2016-12-12,,,,,,,
2016-12-13,,,,,,,
2016-12-14,,,,,,,
2016-12-15,,,,,,,
2016-12-16,,,,,,,
2016-12-17,,,,,,,
2016-12-18,,,,,,,
2016-12-19,,,,,,,
2016-12-20,,,,,,,
2016-12-21,,,,,,,
2016-12-22,,,,,,,
2016-12-23,,,,,,,
2016-12-24,,,,,,,
2016-12-25,,,,,,,
2016-12-26,,,,,,,
2016-12-27,,,,,,,
2016-12-28,,,,,,,
2016-12-29,,,,,,,
2016-12-30,,,,,,,
2016-12-31,,,,,,,
2017-01-01,,,,,,,
2017-01-02,,,,,,,
2017-01-03,,,,,,,
2017-01-04,,,,,,,
2017-01-05,,,,,,,
2017-01-06,,,,,,,
2017-01-07,,,,,,,
2017-01-08,,,,,,,
2017-01-09,,,,,,,
2017-01-10,,,,,,,
2017-01-11,,,,,,,
2017-01-12,,,,,,,
2017-01-13,,,,,,,
2017-01-14,,,,,,,
2017-01-15,,,,,,,
2017-01-16,,,,,,,
2017-01-17,,,,,,,
2017-01-18,,,,,,,
2017-01-19,,,,,,,
2017-01-20,,,,,,,
2017-01-21,,,,,,,
2017-01-22,,,,,,,
2017-01-23,,,,,,,
2017-01-24,,,,,,,
2017-01-25,,,,,,,
2017-01-26,,,,,,,
2017-01-27,,,,,,,
2017-01-28,,,,,,,
2017-01-29,,,,,,,
2017-01-30,,,,,,,
2017-01-31,,,,,,,
2017-02-01,,,,,,,
2017-02-02,,,,,,,
2017-02-03,,,,,,,
2017-02-04,,,,,,,
2017-02-05,,,,,,,
2017-02-06,,,,,,,
2017-02-07,,,,,,,
2017-02-08,,,,,,,
2017-02-09,,,,,,,
2017-02-10,,,,,,,
2017-02-11,,,,,,,
2017-02-12,,,,,,,
2017-02-13,,,,,,,
2017-02-14,,,,,,,
2017-02-15,,,,,,,
2017-02-16,,,,,,,
2017-02-17,,,,,,,
2017-02-18,,,,,,,
2017-02-19,,,,,,,
2017-02-20,,,,,,,
2017-02-21,,,,,,,
2017-02-22,,,,,,,
2017-02-23,,,,,,,
2017-02-24,,,,,,,
2017-02-25,,,,,,,
2017-02-26,,,,,,,
2017-02-27,,,,,,,
2017-02-28,,,,,,,
2017-03-01,,,,,,,
2017-03-02,,,,,,,
2017-03-03,,,,,,,
2017-03-04,,,,,,,
2017-03-05,,,,,,,
2017-03-06,,,,,,,
2017-03-07,,,,,,,
2017-03-08,,,,,,,
2017-03-09,,,,,,,
2017-03-10,,,,,,,
2017-03-11,,,,,,,
2017-03-12,,,,,,,
2017-03-13,,,,,,,
2017-03-14,,,,,,,
2017-03-15,,,,,,,
2017-03-16,,,,,,,
2017-03-17,,,,,,,
2017-03-18,,,,,,,
2017-03-19,,,,,,,
2017-03-20,,,,,,,
2017-03-21,,,,,,,
2017-03-22,,,,,,,
2017-03-23,,,,,,,
2017-03-24,,,,,,,
2017-03-25,,,,,,,
2017-03-26,,,,,,,
2017-03-27,,,,,,,
2017-03-28,,,,,,,
2017-03-29,,,,,,,
2017-03-30,,,,,,,
2017-03-31,,,,,,,
2017-04-01,1.74,0.0,106.848,1.0,,,
2017-04-02,1.92,-0.01339285714285727,110.4031,3.8,,,
2017-04-03,1.63,-0.010499999999999636,109.0492,5.5929,,,
2017-04-04,1.22,-0.023297619047618845,108.1918,7.5929,,,
2017-04-05,1.24,-0.03629761904761887,115.9838,9.2929,,,
2017-04-06,1.16,-0.03926785714285736,115.4075,10.5929,,,
2017-04-07,1.1,-0.0490654761904762,114.9599,11.892900000000001,,,
2017-04-08,1.1,-0.057232142857142954,114.4233,14.192900000000002,,,
2017-04-09,1.04,-0.07185119047619029,113.5694,17.492900000000002,,,
2017-04-10,1.05,-0.09891666666666692,112.1529,19.3929,,,
2017-04-11,0.88,-0.094902777777778,111.6156,20.5146,,,
2017-04-12,0.78,-0.10627083333333376,111.071,21.262,,,
2017-04-13,0.79,-0.12059027777777824,111.6272,23.162,,,
2017-04-14,0.68,-0.12557638888888803,111.0418,22.7837,,,
2017-04-15,0.8,-0.1439791666666664,110.6716,22.4655,,,
2017-04-16,0.82,-0.13608333333333325,110.6822,18.6387,,,
2017-04-17,1.01,-0.1483194444444448,113.0483,18.776699999999998,,,
2017-04-18,1.03,-0.1602847222222219,114.8754,20.976699999999997,,,
2017-04-19,0.9,-0.16604861111111116,115.3505,23.0767,,,
2017-04-20,0.82,-0.16636805555555526,114.3235,26.030099999999997,,,
2017-04-21,0.74,-0.17517361111111063,112.8801,27.3269,,,
2017-04-22,0.84,-0.1859444444444446,111.67,29.325699999999998,,,
2017-04-23,0.76,-0.1763749999999996,111.0355,30.197,,,
2017-04-24,0.67,-0.18154861111111073,110.4162,31.6376,,,
2017-04-25,0.76,-0.20126388888888838,109.8795,33.0309,,,
2017-04-26,0.71,-0.2140555555555553,109.678,35.102900000000005,,,
2017-04-27,0.66,-0.21261111111111144,109.7853,35.48720000000001,,,
2017-04-28,0.68,-0.22245138888888846,109.4122,37.58720000000001,,,
2017-04-29,0.79,-0.21454861111111123,109.9898,39.48720000000001,,,
2017-04-30,0.69,-0.24296527777777724,108.9866,42.87120000000001,,,
2017-05-01,0.63,-0.2600555555555563,113.8703,39.63810000000001,,,
2017-05-02,0.67,-0.2425694444444447,114.8516,37.08780000000001,,,
2017-05-03,0.78,-0.2259930555555553,118.7233,36.75990000000001,,,
2017-05-04,0.82,-0.2246805555555557,122.0266,38.75990000000001,,,
2017-05-05,0.83,-0.214541666666667,121.3389,39.65990000000001,,,
2017-05-06,0.69,-0.23962500000000006,120.4668,43.459900000000005,,,
2017-05-07,0.69,-0.245854166666667,118.1103,45.059900000000006,,,
2017-05-08,0.76,-0.25075694444444485,119.1443,46.65990000000001,,,
2017-05-09,0.56,-0.24583333333333313,118.3005,49.85990000000001,,,
2017-05-10,0.7,-0.2431249999999999,117.2155,51.12420000000001,,,
2017-05-11,0.72,-0.2622291666666669,117.6381,43.79620000000001,,,
2017-05-12,,-0.2626180555555549,118.1194,43.794800000000016,,,
2017-05-13,,-0.2678611111111113,125.4311,45.421300000000016,,,
2017-05-14,,-0.2806458333333328,127.5707,48.12490000000002,,,
2017-05-15,,-0.27977083333333336,125.527,52.01720000000002,,,
2017-05-16,0.8,-0.2733819444444447,122.9679,55.40790000000002,,,
2017-05-17,0.86,-0.28433333333333294,121.5645,57.08200000000002,,,
2017-05-18,0.72,-0.2844097222222219,119.6077,56.453200000000024,,,
2017-05-19,0.82,-0.30359722222222246,121.486,56.20510000000002,,,
2017-05-20,0.94,-0.31072916666666633,122.6962,59.10510000000002,,,
2017-05-21,0.84,-0.30917361111111114,122.3581,62.17040000000002,,,
2017-05-22,,-0.33300694444444473,121.4326,66.97040000000003,,,
2017-05-23,,-0.34629861111111104,119.0237,71.46450000000003,,,
2017-05-24,,-0.3592569444444445,122.1411,75.26780000000002,,,
2017-05-25,0.5,-0.40232500000000043,121.0888,80.06780000000002,,,
2017-05-26,0.61,-0.3784444444444442,119.7694,85.45630000000003,,,
2017-05-27,0.68,-0.3824444444444442,117.8305,84.23450000000003,,,
2017-05-28,0.62,-0.3886319444444443,115.6224,86.00540000000002,,,
2017-05-29,0.39,-0.4052708333333331,118.7477,90.30540000000002,,,
2017-05-30,0.43,-0.42140972222222217,118.4148,92.90540000000001,,,
2017-05-31,0.36,-0.3777857142857144,116.8973,96.80540000000002,,,
2017-06-01,0.35,-0.38264285714285673,115.4464,101.06560000000002,,,
2017-06-02,0.44,-0.3896845238095238,113.3939,105.75680000000001,,,
2017-06-03,0.21,-0.4125773809523805,111.6691,109.64980000000001,,,
2017-06-04,0.21,-0.40901785714285693,110.67,114.04980000000002,,,
2017-06-05,0.36,-0.40266666666666673,109.2211,113.65620000000001,,,
2017-06-06,0.28,-0.42167261904761894,107.6913,115.08610000000002,,,
2017-06-07,0.27,-0.4291726190476192,110.0362,116.69900000000001,,,
2017-06-08,0.44,-0.39528571428571385,109.7986,100.51870000000001,,,
2017-06-09,0.6,-0.37772619047619027,108.7089,103.8187,,,
2017-06-10,1.08,-0.394196428571429,124.5106,108.50410000000001,,,
2017-06-11,0.6,-0.41320238095238093,120.6499,112.3041,,,
2017-06-12,0.26,-0.4238928571428565,116.9043,114.20410000000001,,,
2017-06-13,0.39,-0.43558333333333316,115.0707,117.50410000000001,,,
2017-06-14,0.35,-0.4476904761904758,112.9533,122.6016,,,
2017-06-15,0.28,-0.4722678571428568,110.1999,127.30160000000001,,,
2017-06-16,0.09,-0.48347619047618995,107.6539,130.0016,,,
2017-06-17,0.16,-0.48625595238095215,106.2122,133.1016,,,
2017-06-18,0.21,-0.4949226190476195,104.5748,138.20159999999998,,,
2017-06-19,0.21,-0.5114345238095236,102.2043,143.8687,,,
2017-06-20,0.2,-0.5212857142857145,99.6839,148.96869999999998,,,1.0
2017-06-21,0.3,-0.532077380952381,97.4833,151.7805,,,1.0
2017-06-22,,-0.5443928571428568,95.2783,156.1805,,,1.0
2017-06-23,,-0.5506785714285717,94.8256,159.3755,,,1.0
2017-06-24,0.17,-0.5457380952380949,93.322,160.2164,,,
2017-06-25,0.11,-0.5529761904761907,93.6312,161.9509,,,
2017-06-26,0.2,-0.5566488095238097,92.8901,164.46079999999998,,,
2017-06-27,0.21,-0.547011904761905,91.1755,161.68789999999998,,,
2017-06-28,0.24,-0.5328869047619047,93.3335,163.12189999999998,,,
2017-06-29,0.37,-0.5438095238095234,95.78299999999999,162.16559999999998,,,
2017-06-30,0.35,-0.5113928571428566,97.1178,147.3192,,,
2017-07-01,0.49,-0.4994940476190474,100.0642,148.4037,,,
2017-07-02,0.87,-0.5064404761904759,113.8392,150.1914,,,
2017-07-03,0.6,-0.5193273809523806,112.0002,153.6914,,,
2017-07-04,0.47,-0.5250357142857144,109.5728,156.29139999999998,,,
2017-07-05,0.38,-0.5487440476190476,107.052,154.2592,,,
2017-07-06,0.43,-0.5544464285714282,103.6586,157.4997,,,
2017-07-07,0.38,-0.5629821428571428,106.8479,162.0587,,,
2017-07-08,0.26,-0.568767857142857,103.4276,165.75869999999998,,,
2017-07-09,0.16,-0.5759821428571428,100.4114,164.98779999999996,,,
2017-07-10,0.29,-0.4588194444444438,97.3748,159.66219999999996,,,
2017-07-11,0.34,-0.7610625000000001,99.51799999999999,127.74569999999996,,,
2017-07-12,2.03,-0.8651805555555551,106.8327,129.44569999999996,,,
2017-07-13,2.43,-0.8665208333333334,134.2889,126.41789999999996,,,
2017-07-14,0.89,-0.293543803418803,129.4015,127.17429999999996,,,
2017-07-15,0.99,-0.3624666666666666,132.2195,130.07429999999997,,,
2017-07-16,0.87,-0.29844166666666644,129.5728,128.76439999999997,,,
2017-07-17,0.74,-0.20088541666666537,129.2152,133.66439999999997,,,
2017-07-18,0.64,-0.38254999999999945,126.6898,138.45879999999997,,,
2017-07-19,0.54,-0.4319557823129247,121.6948,136.82699999999997,,,
2017-07-20,0.47,-0.4345892857142858,118.3449,139.42699999999996,,,
2017-07-21,0.6,-0.33162499999999967,119.6767,131.54139999999995,,,
2017-07-22,0.47,-0.3271249999999995,115.3609,122.87069999999996,,,
2017-07-23,0.7,-0.3917202380952379,123.8229,120.79689999999995,,,
2017-07-24,3.06,-0.3193035714285718,131.5823,123.52279999999995,,,
2017-07-25,1.78,-0.33161904761904765,131.7074,125.98389999999995,,,
2017-07-26,1.07,-0.3402619047619043,128.6605,129.78059999999994,,,
2017-07-27,0.82,-0.23635416666666634,124.1645,130.51609999999994,,,
2017-07-28,0.82,-0.2441111111111113,120.8172,132.25339999999994,,,
2017-07-29,0.85,-0.35391071428571397,120.23700000000001,133.58179999999993,,,
2017-07-30,0.73,-0.3669642857142855,118.0377,136.64699999999993,,,
2017-07-31,0.72,-0.3808571428571429,115.4289,140.34699999999992,,,
2017-08-01,0.61,-0.38902380952380905,112.6124,139.81209999999993,,,
2017-08-02,0.61,-0.2785555555555552,110.6125,139.03289999999993,,,
2017-08-03,0.62,-0.2774583333333336,111.9984,142.13289999999992,,,
2017-08-04,0.62,-0.4090595238095241,110.4174,141.96599999999992,,,
2017-08-05,0.59,-0.4194583333333333,108.2026,143.96599999999992,,,
2017-08-06,0.68,-0.4269940476190469,106.2353,147.2643999999999,,,
2017-08-07,0.66,-0.43030952380952375,104.1553,144.86399999999992,,,
2017-08-08,0.51,-0.4299166666666668,101.7807,145.5639999999999,,,
2017-08-09,0.72,-0.442380952380952,107.2431,147.4891999999999,,,
2017-08-10,0.55,-0.3256319444444446,104.4576,148.1676999999999,,,
2017-08-11,0.53,-0.45133928571428567,105.0011,150.1863999999999,,,
2017-08-12,0.51,-0.458880952380952,102.5632,151.7862999999999,,,
2017-08-13,0.48,-0.4700833333333336,102.4468,154.2862999999999,,,
2017-08-14,0.56,-0.35028472222222184,100.583,154.3736999999999,,,
2017-08-15,0.49,-0.35127777777777763,98.1184,156.1736999999999,,,
2017-08-16,0.56,-0.3582777777777779,100.0211,154.2597999999999,,,
2017-08-17,0.5,-0.3508888888888883,98.2794,147.7151999999999,,,
2017-08-18,0.62,-0.4698571428571429,101.3617,146.1727999999999,,,
2017-08-19,0.59,-0.47576190476190433,106.7819,148.1655999999999,,,
2017-08-20,0.52,-0.48227976190476174,107.4084,150.9655999999999,,,
2017-08-21,0.58,-0.488077380952381,105.5325,154.1655999999999,,,
2017-08-22,0.47,-0.4948095238095237,102.8035,157.6655999999999,,,
2017-08-23,0.46,-0.504309523809524,99.8851,161.0655999999999,,,
2017-08-24,0.36,-0.516297619047619,97.2282,164.0655999999999,,,
2017-08-25,0.38,-0.5232916666666663,95.486,167.1650999999999,,,
2017-08-26,0.31,-0.533565476190476,93.6236,170.2650999999999,,,
2017-08-27,0.3,-0.5453035714285718,91.7882,173.9650999999999,,,
2017-08-28,0.19,-0.5624345238095232,89.7591,175.4957999999999,,,
2017-08-29,0.3,-0.45475694444444414,87.9078,168.34049999999988,,,
2017-08-30,0.25,-0.574583333333333,86.9954,167.18799999999987,,,
2017-08-31,0.3,-0.565190476190476,96.13799999999999,168.59789999999987,,,
2017-09-01,0.58,-0.5604047619047619,96.9404,168.61159999999987,,,
2017-09-02,0.52,-0.435972222222222,96.2128,171.01159999999987,,,
2017-09-03,0.52,-0.4366944444444451,96.5618,173.59969999999987,,,
2017-09-04,0.49,-0.5623402777777775,94.7182,173.77479999999986,,,
2017-09-05,0.48,-0.5648194444444443,93.2007,171.80739999999986,,,
2017-09-06,0.33,-0.44317361111111087,94.2852,173.80739999999986,,,
2017-09-07,0.49,-0.4409444444444441,94.2717,167.63199999999986,,,
2017-09-08,0.54,-0.5566309523809522,92.1445,162.20719999999986,,,
2017-09-09,0.59,-0.5476785714285716,99.1119,164.01659999999987,,,
2017-09-10,0.62,-0.5484166666666672,102.9115,157.36369999999988,,,
2017-09-11,0.58,-0.5512916666666667,101.1621,154.08719999999988,,,
2017-09-12,0.56,-0.5403392857142854,106.8562,146.07099999999988,,,
2017-09-13,0.68,-0.5201964285714284,107.6575,113.4796999999999,,,
2017-09-14,1.8,-0.4527023809523805,114.7956,113.01939999999989,,,
2017-09-15,4.8,-0.31280357142857074,140.2531,113.53869999999989,,,
2017-09-16,2.22,-0.31704166666666656,136.3148,114.83869999999989,,,
2017-09-17,1.48,-0.32419047619047614,133.8547,112.95939999999989,,,
2017-09-18,1.2,-0.3249345238095235,131.2089,114.40149999999988,,,
2017-09-19,1.28,-0.32156547619047576,132.6187,116.40149999999988,,,
2017-09-20,1.13,-0.3284285714285711,130.6191,118.40149999999988,,,
2017-09-21,0.91,-0.33677380952381025,128.1178,120.26089999999988,,,
2017-09-22,0.83,-0.3471607142857146,125.725,121.56089999999988,,,
2017-09-23,0.73,-0.35666666666666635,124.5093,123.96089999999988,,,
2017-09-24,0.7,-0.3633273809523802,122.8439,126.26089999999988,,,
2017-09-25,0.67,-0.3686666666666659,121.1131,127.66089999999988,,,
2017-09-26,0.61,-0.3743690476190466,119.9646,129.26089999999988,,,
2017-09-27,0.65,-0.379863095238095,118.8406,129.57509999999988,,,
2017-09-28,0.64,-0.3862380952380949,117.34,129.5573999999999,,,
2017-09-29,0.66,-0.388196428571428,117.4184,128.2125999999999,,,
2017-09-30,0.6,-0.3896547619047623,117.5897,128.64629999999988,,,
2017-10-01,,,,,,,
2017-10-02,,,,,,,
2017-10-03,,,,,,,
2017-10-04,,,,,,,
2017-10-05,,,,,,,
2017-10-06,,,,,,,
2017-10-07,,,,,,,
2017-10-08,,,,,,,
2017-10-09,,,,,,,
2017-10-10,,,,,,,
2017-10-11,,,,,,,
2017-10-12,,,,,,,
2017-10-13,,,,,,,
2017-10-14,,,,,,,
2017-10-15,,,,,,,
2017-10-16,,,,,,,
2017-10-17,,,,,,,
2017-10-18,,,,,,,
2017-10-19,,,,,,,
2017-10-20,,,,,,,
2017-10-21,,,,,,,
2017-10-22,,,,,,,
2017-10-23,,,,,,,
2017-10-24,,,,,,,
2017-10-25,,,,,,,
2017-10-26,,,,,,,
2017-10-27,,,,,,,
2017-10-28,,,,,,,
2017-10-29,,,,,,,
2017-10-30,,,,,,,
2017-10-31,,,,,,,
2017-11-01,,,,,,,
2017-11-02,,,,,,,
2017-11-03,,,,,,,
2017-11-04,,,,,,,
2017-11-05,,,,,,,
2017-11-06,,,,,,,
2017-11-07,,,,,,,
2017-11-08,,,,,,,
2017-11-09,,,,,,,
2017-11-10,,,,,,,
2017-11-11,,,,,,,
2017-11-12,,,,,,,
2017-11-13,,,,,,,
2017-11-14,,,,,,,
2017-11-15,,,,,,,
2017-11-16,,,,,,,
2017-11-17,,,,,,,
2017-11-18,,,,,,,
2017-11-19,,,,,,,
2017-11-20,,,,,,,
2017-11-21,,,,,,,
2017-11-22,,,,,,,
2017-11-23,,,,,,,
2017-11-24,,,,,,,
2017-11-25,,,,,,,
2017-11-26,,,,,,,
2017-11-27,,,,,,,
2017-11-28,,,,,,,
2017-11-29,,,,,,,
2017-11-30,,,,,,,
2017-12-01,,,,,,,
2017-12-02,,,,,,,
2017-12-03,,,,,,,
2017-12-04,,,,,,,
2017-12-05,,,,,,,
2017-12-06,,,,,,,
2017-12-07,,,,,,,
2017-12-08,,,,,,,
2017-12-09,,,,,,,
2017-12-10,,,,,,,
2017-12-11,,,,,,,
2017-12-12,,,,,,,
2017-12-13,,,,,,,
2017-12-14,,,,,,,
2017-12-15,,,,,,,
2017-12-16,,,,,,,
2017-12-17,,,,,,,
2017-12-18,,,,,,,
2017-12-19,,,,,,,
2017-12-20,,,,,,,
2017-12-21,,,,,,,
2017-12-22,,,,,,,
2017-12-23,,,,,,,
2017-12-24,,,,,,,
2017-12-25,,,,,,,
2017-12-26,,,,,,,
2017-12-27,,,,,,,
2017-12-28,,,,,,,
2017-12-29,,,,,,,
2017-12-30,,,,,,,
2017-12-31,,,,,,,
2018-01-01,,,,,,,
2018-01-02,,,,,,,
2018-01-03,,,,,,,
2018-01-04,,,,,,,
2018-01-05,,,,,,,
2018-01-06,,,,,,,
2018-01-07,,,,,,,
2018-01-08,,,,,,,
2018-01-09,,,,,,,
2018-01-10,,,,,,,
2018-01-11,,,,,,,
2018-01-12,,,,,,,
2018-01-13,,,,,,,
2018-01-14,,,,,,,
2018-01-15,,,,,,,
2018-01-16,,,,,,,
2018-01-17,,,,,,,
2018-01-18,,,,,,,
2018-01-19,,,,,,,
2018-01-20,,,,,,,
2018-01-21,,,,,,,
2018-01-22,,,,,,,
2018-01-23,,,,,,,
2018-01-24,,,,,,,
2018-01-25,,,,,,,
2018-01-26,,,,,,,
2018-01-27,,,,,,,
2018-01-28,,,,,,,
2018-01-29,,,,,,,
2018-01-30,,,,,,,
2018-01-31,,,,,,,
2018-02-01,,,,,,,
2018-02-02,,,,,,,
2018-02-03,,,,,,,
2018-02-04,,,,,,,
2018-02-05,,,,,,,
2018-02-06,,,,,,,
2018-02-07,,,,,,,
2018-02-08,,,,,,,
2018-02-09,,,,,,,
2018-02-10,,,,,,,
2018-02-11,,,,,,,
2018-02-12,,,,,,,
2018-02-13,,,,,,,
2018-02-14,,,,,,,
2018-02-15,,,,,,,
2018-02-16,,,,,,,
2018-02-17,,,,,,,
2018-02-18,,,,,,,
2018-02-19,,,,,,,
2018-02-20,,,,,,,
2018-02-21,,,,,,,
2018-02-22,,,,,,,
2018-02-23,,,,,,,
2018-02-24,,,,,,,
2018-02-25,,,,,,,
2018-02-26,,,,,,,
2018-02-27,,,,,,,
2018-02-28,,,,,,,
2018-03-01,,,,,,,
2018-03-02,,,,,,,
2018-03-03,,,,,,,
2018-03-04,,,,,,,
2018-03-05,,,,,,,
2018-03-06,,,,,,,
2018-03-07,,,,,,,
2018-03-08,,,,,,,
2018-03-09,,,,,,,
2018-03-10,,,,,,,
2018-03-11,,,,,,,
2018-03-12,,,,,,,
2018-03-13,,,,,,,
2018-03-14,,,,,,,
2018-03-15,,,,,,,
2018-03-16,,,,,,,
2018-03-17,,,,,,,
2018-03-18,,,,,,,
2018-03-19,,,,,,,
2018-03-20,,,,,,,
2018-03-21,,,,,,,
2018-03-22,,,,,,,
2018-03-23,,,,,,,
2018-03-24,,,,,,,
2018-03-25,,,,,,,
2018-03-26,,,,,,,
2018-03-27,,,,,,,
2018-03-28,,,,,,,
2018-03-29,,,,,,,
2018-03-30,,,,,,,
2018-03-31,,,,,,,
2018-04-01,,0.0,128.3258,-0.3963,,,
2018-04-02,,0.0030740740740748704,127.7615,-0.8642,,,
2018-04-03,,-0.027939814814814175,125.9173,-4.917000000000001,,,
2018-04-04,,-0.045111111111110686,124.3478,-5.3176000000000005,,,
2018-04-05,,-0.026041666666666272,136.143,-3.9176000000000006,,,
2018-04-06,,-0.028990740740739856,135.3347,-1.1176000000000008,,,
2018-04-07,,-0.055532407407407135,132.8463,1.8823999999999992,,,
2018-04-08,,-0.08900000000000002,129.9351,4.616399999999999,,,
2018-04-09,,-0.11191666666666647,128.0136,-6.4632000000000005,,,
2018-04-10,,-0.13441203703703655,127.1001,-6.908800000000001,,,
2018-04-11,,-0.022120370370370464,134.5274,-6.9784000000000015,,,
2018-04-12,,-0.005712962962963037,132.8358,-6.078400000000001,,,
2018-04-13,,-0.051513888888888935,131.8414,-9.718900000000001,,,
2018-04-14,,-0.09214351851851818,130.4357,-7.8812000000000015,,,
2018-04-15,,-0.05548148148148159,131.8572,-5.860400000000002,,,
2018-04-16,,-0.08490740740740765,130.2649,-3.5604000000000022,,,
2018-04-17,,-0.12802314814814764,128.6761,-0.16040000000000232,,,
